season,team,matches,gf_on,ga_on,gd,team_gda,team_gda_pm,team_threat,team_threat_pm,xg,shots,xg_per_shot,xt,xt_per100_actions,danger,danger_per100_actions,passes,completed_passes,pass_pct,field_tilt,territory_balance,box_pressure,box_pressure_pm,rest_defence_proxy,transition_threat,ppda_proxy,security_pct,control_index,players_used
Ecuador 2026,Orense SC,17,25,21,4,544.6513346565932,32.03831380332901,524.4642436923847,30.850837864257922,13.438846563618311,238,0.05646574186394248,219.1286147709197,1.6134939604662373,148.10943374717522,1.0905635354331433,7624,6121,0.8028593913955928,0.2271880819366853,3.4477873499742286,1733,101.94117647058823,0.0,349.5,2.7209136331192005,0.8067152639717252,97.01012359140516,265
Ecuador 2026,Barcelona SC,17,17,16,1,541.9194787560398,31.877616397414105,534.7002833239613,31.45295784258596,11.232324780308161,252,0.04457271738217524,230.57173587644513,1.711996850879456,150.67860020043463,1.1187897252779524,7523,5883,0.7820018609597235,0.2501127310987524,3.97022572022572,1884,110.82352941176471,0.0,334.0,2.689667500893815,0.7886100386100386,104.88014234352976,268
Ecuador 2026,Manta FC,17,15,15,0,537.095880512214,31.59387532424788,516.5404443022833,30.38473201778137,9.512381936944962,229,0.04153878575085136,216.02335510230097,1.5885238260335393,144.39792871467657,1.0618275513984599,7502,5774,0.7696614236203679,0.2460748567601756,3.962835502610486,1699,99.94117647058823,0.0,342.5,2.645275035260931,0.779983822339878,104.12673884687106,267
Ecuador 2026,SD Aucas,17,16,20,-4,528.0538284916088,31.061989911271105,497.2660309943776,29.25094299966927,7.074640614610028,203,0.0348504463773893,176.27583074253383,1.2856526201045426,136.59379796113237,0.9962351247985732,8097,6693,0.8266024453501297,0.23359116022099446,3.1831449201371163,1407,82.76470588235294,0.0,383.0,3.1082533589251438,0.8089854861060463,93.93559106677068,255
Ecuador 2026,Guayaquil City FC,17,16,18,-2,502.36110122915983,29.55065301347999,482.9707752056619,28.410045600333053,8.899312644047017,180,0.049440625800261206,160.81346088245192,1.201355601990527,133.49949965971274,0.9973068852511038,8146,6688,0.8210164497913086,0.2001814333232537,3.6354474824443446,1306,76.82352941176471,0.0,345.5,3.2886556318126767,0.817495891229643,99.41429863897089,266
Ecuador 2026,CD Universidad Católica del Ecuador,17,22,23,-1,500.6957397636488,29.452690574332284,504.2572798149208,29.66219293028946,11.070056713751436,227,0.04876676966410324,208.12127247740855,1.5945546466243374,141.6078405919709,1.0849512763712144,7178,5710,0.7954862078573419,0.2175767918088737,3.87300796812749,1638,96.3529411764706,0.0,299.0,2.726167869350551,0.790223720502605,102.48982080075295,267
Ecuador 2026,CSD Macará,17,16,18,-2,496.71717978170244,29.21865763421779,497.5981134592076,29.27047726230633,8.306165419374466,206,0.040321191356186725,221.53048894609168,1.6802980047488751,138.39507202467854,1.049719903099807,7148,5514,0.7714045886961388,0.24201228878648234,4.074772451456311,1566,92.11764705882354,0.0,318.0,2.5464909155682225,0.7760922330097088,105.60903770090161,269
Ecuador 2026,CSD Independiente del Valle,17,26,28,-2,476.7118669451551,28.041874526185595,474.17483244751304,27.892637202794884,11.689516425042823,263,0.044446830513470814,183.83197617288155,1.432940807334021,134.3402792836351,1.0471609578582517,7251,5817,0.8022341745966074,0.2342726339884758,3.630742848234469,1800,105.88235294117646,0.0,301.0,2.9380064829821717,0.801309533089095,99.91409310975314,267
Ecuador 2026,CS Emelec,17,13,18,-5,476.5694526264128,28.033497213318398,450.65387518759354,26.50905148162315,7.363276722653872,218,0.033776498727770055,180.03146850108197,1.3644949863656357,125.73702680398722,0.9529864090039959,7136,5601,0.7848934977578476,0.226840490797546,3.697195695012885,1626,95.6470588235294,0.0,346.0,2.5082601054481546,0.7883128694861301,99.9201498907639,263
Ecuador 2026,Libertad Fútbol Club,17,22,20,2,476.1873052308396,28.01101795475527,465.8583889299417,27.40343464293775,9.59969526345776,235,0.04084976707854366,202.00852590817487,1.594258747598255,130.66684299757566,1.031227551081806,6721,5135,0.7640232108317214,0.23395924890131842,4.1690079709573045,1680,98.82352941176471,0.0,301.0,2.4583028529626922,0.7817851787546366,106.62977336629808,264
Ecuador 2026,Delfín SC,17,16,9,7,468.02488751400557,27.530875736117974,440.2015904169647,25.894211200997923,9.017520442430138,216,0.04174777982606545,189.4181180887961,1.4616723365135897,123.7681073581609,0.9550745224026614,6879,5176,0.7524349469399622,0.22499023818820774,4.260228412686164,1524,89.6470588235294,0.0,329.0,2.424744448360945,0.7732849756925688,107.17960890517121,264
Ecuador 2026,CD Cuenca,17,16,21,-5,461.78941142115883,27.164083024774047,447.8373441761904,26.34337318683473,8.245983840651238,199,0.04143710472689065,185.77050674540249,1.4486159290814293,124.90959996895552,0.9740299436131903,7016,5558,0.7921892816419612,0.2121978195607521,3.7808406113537116,1449,85.23529411764706,0.0,308.0,2.630671166104237,0.7939020586400499,100.88329516658578,270
Ecuador 2026,Mushuc Runa SC,17,29,16,13,459.5095665669127,27.029974503936042,462.9781644357374,27.234009672690437,10.008775944886365,234,0.04277254677301865,201.168206529864,1.6497310688032147,130.09486067902535,1.0668760101609427,6631,5272,0.7950535364198462,0.23035387938195714,4.056667213383632,1609,94.6470588235294,0.0,253.5,2.6813586736756974,0.7944070854518616,105.82864349556615,265
Ecuador 2026,Liga Deportiva Universitaria de Quito,17,15,18,-3,439.8660212651612,25.87447183912713,443.2881476035263,26.075773388442723,9.36557427978616,208,0.04502679942204884,172.09636735716802,1.3153192246802814,125.11368514303348,0.9562342184579141,7156,5540,0.7741755170486305,0.22086364339885467,3.9601115866707426,1552,91.29411764705883,0.0,293.0,2.6289493019838353,0.7761387954753898,103.11338337173888,268
Ecuador 2026,Leones FC,17,17,20,-3,425.4737001704489,25.02786471590876,425.7447335693465,25.043807857020383,6.107427797048375,172,0.03550830114563009,181.69390099846586,1.4509974524713773,117.76332208692796,0.9404513822626415,6323,4791,0.757709947809584,0.20346390417610877,4.119948889953681,1281,75.3529411764706,0.0,272.0,2.2123862841147655,0.7803865197252835,104.48826860609483,269
Ecuador 2026,CD Técnico Universitario,17,18,18,0,391.391498590204,23.023029328835527,385.21169435254177,22.659511432502455,7.941062834544753,198,0.040106377952246225,173.0316039607265,1.4567402252965693,108.18206212284719,0.9107767479613335,5840,4474,0.7660958904109589,0.206158307744797,4.137935679407308,1362,80.11764705882354,0.0,251.0,2.1213221939702143,0.7827917157770669,105.12359907671681,264
